position_parameter_m,velocity_parameter_m_s,x1_m,x2_m,v1_m_s,v2_m_s,Q1_N,Q2_N,dissipation_W
-1.3810000000000002e-5,-0.0006333333333333333,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0006333333333333333,-0.0006333333333333333,1.351273209328904e-6,7.668649898491946e-6,5.7126179682865375e-9
-1.3810000000000002e-5,-0.0006,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0006,-0.0006,1.2801535667326458e-6,7.265036745939738e-6,5.127114187603429e-9
-1.3810000000000002e-5,-0.0005666666666666667,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0005666666666666667,-0.0005666666666666667,1.209033924136388e-6,6.861423593387531e-6,4.57325925993022e-9
-1.3810000000000002e-5,-0.0005333333333333334,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0005333333333333334,-0.0005333333333333334,1.1379142815401298e-6,6.457810440835323e-6,4.051053185266908e-9
-1.3810000000000002e-5,-0.0005,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0005,-0.0005,1.0667946389438716e-6,6.0541972882831156e-6,3.560495963613493e-9
-1.3810000000000002e-5,-0.00046666666666666666,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.00046666666666666666,-0.00046666666666666666,9.956749963476134e-7,5.650584135730908e-6,3.1015875949699762e-9
-1.3810000000000002e-5,-0.0004333333333333333,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0004333333333333333,-0.0004333333333333333,9.245553537513553e-7,5.2469709831787e-6,2.6743280793363567e-9
-1.3810000000000002e-5,-0.0004,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0004,-0.0004,8.534357111550973e-7,4.8433578306264925e-6,2.2787174167126356e-9
-1.3810000000000002e-5,-0.00036666666666666667,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.00036666666666666667,-0.00036666666666666667,7.823160685588392e-7,4.4397446780742845e-6,1.914755607098812e-9
-1.3810000000000002e-5,-0.0003333333333333333,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0003333333333333333,-0.0003333333333333333,7.111964259625811e-7,4.0361315255220765e-6,1.5824426504948858e-9
-1.3810000000000002e-5,-0.0003,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0003,-0.0003,6.400767833663229e-7,3.632518372969869e-6,1.2817785469008572e-9
-1.3810000000000002e-5,-0.0002666666666666667,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0002666666666666667,-0.0002666666666666667,5.689571407700649e-7,3.2289052204176614e-6,1.012763296316727e-9
-1.3810000000000002e-5,-0.00023333333333333333,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.00023333333333333333,-0.00023333333333333333,4.978374981738067e-7,2.825292067865454e-6,7.753968987424941e-10
-1.3810000000000002e-5,-0.0002,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0002,-0.0002,4.267178555775487e-7,2.4216789153132462e-6,5.696793541781589e-10
-1.3810000000000002e-5,-0.00016666666666666666,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.00016666666666666666,-0.00016666666666666666,3.5559821298129054e-7,2.0180657627610382e-6,3.9561066262372145e-10
-1.3810000000000002e-5,-0.00013333333333333334,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.00013333333333333334,-0.00013333333333333334,2.8447857038503245e-7,1.6144526102088307e-6,2.5319082407918175e-10
-1.3810000000000002e-5,-0.0001,-1.3810000000000002e-5,-1.3810000000000002e-5,-0.0001,-0.0001,2.1335892778877434e-7,1.2108394576566231e-6,1.4241983854453973e-10
-1.3810000000000002e-5,-6.666666666666667e-5,-1.3810000000000002e-5,-1.3810000000000002e-5,-6.666666666666667e-5,-6.666666666666667e-5,1.4223928519251622e-7,8.072263051044153e-7,6.329770601979544e-11
-1.3810000000000002e-5,-3.3333333333333335e-5,-1.3810000000000002e-5,-1.3810000000000002e-5,-3.3333333333333335e-5,-3.3333333333333335e-5,7.111964259625811e-8,4.0361315255220767e-7,1.582442650494886e-11
-1.3810000000000002e-5,0.0,-1.3810000000000002e-5,-1.3810000000000002e-5,0.0,0.0,-0.0,-0.0,0.0
