x2_m,Q_v0_N,Q_vminus_N,Q_vplus_N
-1.3714800000000001e-5,2.6640457061135327e-5,2.7972479914192095e-5,2.530843420807856e-5
-1.37144e-5,2.3386816999817692e-5,2.455615784980858e-5,2.2217476149826806e-5
-1.3714000000000001e-5,2.0278218704970263e-5,2.1292129640218776e-5,1.926430776972175e-5
-1.37138e-5,1.8780502309172084e-5,1.9719527424630688e-5,1.784147719371348e-5
-1.37136e-5,1.732181321400971e-5,1.8187903874710197e-5,1.6455722553309225e-5
-1.3713400000000002e-5,1.5903232290691416e-5,1.6698393905225988e-5,1.5108070676156844e-5
-1.3713200000000001e-5,1.4525936331696551e-5,1.5252233148281379e-5,1.3799639515111724e-5
-1.3713e-5,1.3191213291835494e-5,1.3850773956427268e-5,1.253165262724372e-5
-1.37128e-5,1.1900481194545044e-5,1.2495505254272297e-5,1.130545713481779e-5
-1.3712600000000001e-5,1.0655311937009872e-5,1.1188077533860366e-5,1.0122546340159378e-5
-1.3712400000000001e-5,9.457461782802822e-6,9.930334871942963e-6,8.984588693662681e-6
-1.37122e-5,8.30891121163281e-6,8.72435677221445e-6,7.89346565105117e-6
-1.3712e-5,7.211918243255964e-6,7.572514155418763e-6,6.851322331093165e-6
-1.3711800000000001e-5,6.169091834874221e-6,6.4775464266179324e-6,5.860637243130509e-6
-1.3711600000000001e-5,5.183496412612933e-6,5.44267123324358e-6,4.924321591982286e-6
-1.37114e-5,4.258807056561809e-6,4.4717474093899e-6,4.045866703733718e-6
-1.37112e-5,3.399551832624511e-6,3.5695294242557365e-6,3.229574240993285e-6
-1.3711000000000001e-5,2.611513673273979e-6,2.742089356937678e-6,2.48093798961028e-6
-1.3710800000000001e-5,1.9024419927454818e-6,1.997564092382756e-6,1.8073198931082077e-6
-1.37106e-5,1.2833759780628678e-6,1.3475447769660112e-6,1.2192071791597244e-6
-1.37104e-5,7.709612177902718e-7,8.095092786797855e-7,7.324131569007582e-7
-1.3710200000000001e-5,3.8923911597498355e-7,4.0870107177373275e-7,3.6977716017623435e-7
-1.3710000000000001e-5,1.5811388300841899e-7,1.6601957715883993e-7,1.5020818885799804e-7
-1.37098e-5,5.5368854910520175e-8,5.813729765604619e-8,5.2600412164994163e-8
-1.3709600000000002e-5,1.9772593078988787e-8,2.076122273293823e-8,1.8783963425039346e-8
-1.3709400000000001e-5,7.983554168449598e-9,8.382731876872078e-9,7.584376460027118e-9
-1.37092e-5,3.691293577880512e-9,3.875858256774538e-9,3.5067288989864862e-9
-1.3709e-5,1.9145984381263665e-9,2.010328360032685e-9,1.818868516220048e-9
-1.3708800000000002e-5,1.0878565864430102e-9,1.142249415765161e-9,1.0334637571208596e-9
-1.3708600000000001e-5,6.640484673486939e-10,6.972508907161287e-10,6.308460439812592e-10
-1.37084e-5,4.290924718002709e-10,4.5054709539028454e-10,4.076378482102572e-10
-1.37082e-5,2.902908553628649e-10,3.048053981310083e-10,2.7577631259472155e-10
-1.3708000000000002e-5,2.0391083005832174e-10,2.141063715612379e-10,1.9371528855540559e-10
