t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.3536,353600.0,-10.626913674767417,-10.62615322433333,0.1965823890690785,2.1760575836450845e-13,6.279909715568896e-19,-3083.846775666671
0.35365,353650.0,-10.714702545285887,-10.713794132577265,0.2242169693497129,2.1761102697476525e-13,6.267009833916131e-19,-2996.205867422737
0.3537,353700.0,-10.810902274071177,-10.80983547406697,0.25414100110591215,2.1761783460633423e-13,6.260896969189364e-19,-2900.164525933031
0.35375,353750.0,-10.915302571921982,-10.914065811033971,0.28666741350216196,2.1762653478821773e-13,6.249399158674877e-19,-2795.93418896603
0.3538,353800.0,-11.027625174322388,-11.02620561982211,0.3221657547674849,2.1763756018044294e-13,6.242744490646888e-19,-2683.794380177892
0.35385,353850.0,-11.147521907031992,-11.145905344282278,0.3610756222466253,2.176514438336032e-13,6.235022759628706e-19,-2564.0946557177217
0.3539,353900.0,-11.274572851424628,-11.272743578964615,0.40392374113709195,2.176688473036142e-13,6.229224223534709e-19,-2437.256421035386
0.35395,353950.0,-11.40828466938761,-11.406225394231877,0.45134780545557246,2.176905982591181e-13,6.230473266259664e-19,-2303.774605768125
0.354,354000.0,-11.54808916689063,-11.545780929491906,0.5041287811932654,2.1771774161513074e-13,6.227288620901335e-19,-2164.219070508094
0.35405,354050.0,-11.693342205994334,-11.690764331136606,0.5632364005253194,2.177516101955444e-13,6.246992063092348e-19,-2019.2356688633954
0.3541,354100.0,-11.84332311149381,-11.840453211065203,0.6298948330617365,2.177939244299503e-13,6.250859132456033e-19,-1869.5467889347985
0.35415,354150.0,-11.997234764064109,-11.994048813943435,0.7056781001288143,2.1784693621720574e-13,6.29998952493862e-19,-1715.9511860565665
0.3542,354200.0,-12.154204634074983,-12.150677144940072,0.7926570310569936,2.179136422612322e-13,6.317699461853381e-19,-1559.3228550599285
0.35425,354250.0,-12.31328707658753,-12.309391424224273,0.8936250331227089,2.1799811046197376e-13,6.406327728585375e-19,-1400.608575775728
0.3543,354300.0,-12.47346731090213,-12.4691762469859,1.0124718919226756,2.1810599822020273e-13,6.446115116049176e-19,-1240.8237530141007
0.35435,354350.0,-12.633667611798831,-12.628954096847897,1.154808825519815,2.1824541264812322e-13,6.543813418197814e-19,-1081.0459031521038
0.3544,354400.0,-12.792756431602829,-12.787594885212705,1.3291037495069813,2.184284164862087e-13,6.56322321127137e-19,-922.4051147872964
0.35445,354450.0,-12.949561426700164,-12.943929741081906,1.5488376325573137,2.1867384313724555e-13,6.571805210126608e-19,-766.0702589180944
0.3545,354500.0,-13.102887944204515,-13.096770884667572,1.8370023377054712,2.190130122403758e-13,6.575510979270846e-19,-613.2291153324284
0.35455,354550.0,-13.251545844635409,-13.244941688794192,2.236523820548638,2.1950265828395495e-13,6.573815259015112e-19,-465.05831120580876
0.3546,354600.0,-13.394391357852811,-13.387327437558975,2.8383484009921935,2.2025885821811563e-13,6.55931891878012e-19,-322.67256244102686
0.35465,354650.0,-13.530403576141898,-13.522983353153856,3.876294655158557,2.2156810902991902e-13,6.579700649073427e-19,-187.01664684614494
0.3547,354700.0,-13.658870753820187,-13.651477012903298,6.200112451245075,2.2441922497238547e-13,6.543019324809763e-19,-58.52298709670237
0.35475,354750.0,-13.776267702852323,-13.722030613791969,1.1671544776647464,2.282811498023171e-13,6.545252712463656e-19,12.03061379196737
0.3548,354800.0,-13.799713207735211,-13.725356695419544,-0.4131818069508183,2.2832456297489203e-13,6.545306479203472e-19,15.35669541954307
0.35485,354850.0,-13.700482806915192,-13.711314417770435,-2.0598305269222728,2.2850380868746606e-13,6.538912373068437e-19,1.3144177704336253
0.3549,354900.0,-13.616031420498052,-13.626680443381028,-3.1948015021622584,2.315512228051649e-13,6.608589931966841e-19,-83.31955661897177
0.35495,354950.0,-13.575337598589273,-13.581311275716985,-1.0659005540692512,2.320559637854615e-13,6.617411813199719e-19,-128.68872428301606
0.355,355000.0,-13.566400867168609,-13.569708515893629,0.035258535842941204,2.320950517349699e-13,6.619603841822985e-19,-140.29148410637313
0.35505,355050.0,-13.582698926597343,-13.584173174751976,0.9163181935095286,2.321299838426839e-13,6.620290401731404e-19,-125.82682524802473
0.3551,355100.0,-13.61977804447711,-13.619904797782887,1.9101660173778505,2.323696977516196e-13,6.618946233236005e-19,-90.0952022171144
0.35515,355150.0,-13.674333036208894,-13.673592207945767,3.492235272234069,2.332089792366613e-13,6.620459973756977e-19,-36.40779205423518
0.3552,355200.0,-13.74289731052949,-13.71776072915298,0.9414221380197925,2.3468733665006007e-13,6.660102604613581e-19,7.760729152978712
0.35525,355250.0,-13.776591536771948,-13.722544301653649,-0.018397022572389406,2.3472430476479185e-13,6.660512059016795e-19,12.544301653647665
0.3553,355300.0,-13.72900509236251,-13.716436804335931,-0.9088484553164331,2.347620865225685e-13,6.659192705939773e-19,6.436804335929611
0.35535,355350.0,-13.674743529599674,-13.685032596412498,-2.7230868300481244,2.3545302273958413e-13,6.666302323304666e-19,-24.967403587503107
0.3554,355400.0,-13.66407192605334,-13.669209908862294,0.12456467361213121,2.3567446147519193e-13,6.671120650372787e-19,-40.79009113770664
0.35545,355450.0,-13.687209769051147,-13.689688556607114,2.1787119391205305,2.358673029101698e-13,6.670611934296067e-19,-20.311443392886645
0.3555,355500.0,-13.735936743998089,-13.716794394334611,0.7587220891061712,2.3648560836505667e-13,6.696825287907873e-19,6.794394334609646
0.35555,355550.0,-13.766391872949896,-13.721263905089556,0.059673865796643355,2.365132887023371e-13,6.697127208831455e-19,11.263905089554292
0.3556,355600.0,-13.734797500890789,-13.717226037733264,-0.6465709470215146,2.3653089124805594e-13,6.696213174254583e-19,7.226037733262887
0.35565,355650.0,-13.692128732410332,-13.702702051283497,-2.203290825475678,2.366893323914705e-13,6.69538599364203e-19,-7.297948716503992
0.3557,355700.0,-13.691417963470123,-13.696340121874373,0.8925877347161079,2.368386589966216e-13,6.703653663864498e-19,-13.659878125628445
0.35575,355750.0,-13.726356857989757,-13.715271046266972,0.704263287567753,2.371180752697158e-13,6.720069063120613e-19,5.271046266971209
0.3558,355800.0,-13.760621397007911,-13.720471570088213,0.2017556552168195,2.3714885691545605e-13,6.720610866421835e-19,10.471570088211855
0.35585,355850.0,-13.744220787612942,-13.718529369413183,-0.4496238549651913,2.371555559956559e-13,6.720151781181868e-19,8.529369413181955
0.3559,355900.0,-13.70455617057056,-13.711340254705615,-0.6659190398835838,2.3719900938415217e-13,6.719932578319542e-19,1.340254705613179
0.35595,355950.0,-13.700094735263503,-13.705625365412422,0.7726865450165064,2.37269314540986e-13,6.7247467694846e-19,-4.374634587578716
0.356,356000.0,-13.733491004694946,-13.716486243764983,0.58011735197206,2.3737318942706304e-13,6.734987265468007e-19,6.486243764981743
0.35605,356050.0,-13.759652492668259,-13.72038864194674,0.09962561151170282,2.373921272605211e-13,6.735355360840593e-19,10.388641946737748
0.3561,356100.0,-13.739296636603731,-13.71781731470805,-0.45546655593907465,2.374000975322772e-13,6.73491695511594e-19,7.817314708049317
0.35615,356150.0,-13.705778684554632,-13.71156243802885,-0.4849066114923663,2.374336426488216e-13,6.734809421636308e-19,1.5624380288478494
0.3562,356200.0,-13.709731747229533,-13.712048369544604,0.5029927635330728,2.3745230950944253e-13,6.735508389253915e-19,2.048369544603812
0.35625,356250.0,-13.744416790324532,-13.718173584388417,0.4503776280945306,2.3748559327180636e-13,6.735880620529564e-19,8.173584388415511
0.3563,356300.0,-13.75775203353542,-13.720211523117362,-0.06876635059739403,2.3749364364024127e-13,6.736161861937832e-19,10.211523117360546
0.35635,356350.0,-13.730222759668466,-13.716433257059048,-0.4859893456378885,2.37507130275859e-13,6.735744135728493e-19,6.433257059046979
0.3564,356400.0,-13.70594617704834,-13.711428559366276,-0.2255143707151649,2.3753044466888447e-13,6.735247827360961e-19,1.4285593662753047
0.35645,356450.0,-13.721379654407006,-13.71448137687519,0.4859542418891271,2.375418193678701e-13,6.735404991677346e-19,4.4813768751882295
0.3565,356500.0,-13.752812776103202,-13.719402274720029,0.29701300107093337,2.3756543985446875e-13,6.735574563702919e-19,9.40227472002783
0.35655,356550.0,-13.752312549856775,-13.71955206592016,-0.21981626581837962,2.375684051942924e-13,6.7355001174477895e-19,9.552065920158945
0.3566,356600.0,-13.722060328409002,-13.715038085295605,-0.4531609959953967,2.3758655540869813e-13,6.7353594967436555e-19,5.038085295604267
0.35665,356650.0,-13.709785958016347,-13.71226717201585,0.07642607038886241,2.3759771445136017e-13,6.7348838678914375e-19,2.267172015848719
0.3567,356700.0,-13.733598696617424,-13.716556797435556,0.45013229698441287,2.3761330142969523e-13,6.735260235070149e-19,6.556797435555302
0.35675,356750.0,-13.757007936641118,-13.720030942061287,0.12945988235820333,2.376270342275449e-13,6.735611786830484e-19,10.030942061285925
0.3568,356800.0,-13.744383144402871,-13.718498579184647,-0.3262540753433847,2.3763071407622217e-13,6.735388448065095e-19,8.498579184645596
0.35685,356850.0,-13.716829120907645,-13.71400569484423,-0.3392586779433837,2.3764882215344486e-13,6.73520233242727e-19,4.00569484422926
0.3569,356900.0,-13.717257037150544,-13.71379392866412,0.2692045478146928,2.3765331470464827e-13,6.735160973396643e-19,3.7939286641202763
0.35695,356950.0,-13.744489454803206,-13.718219300897609,0.36495816191108316,2.376705302092611e-13,6.7352891863915885e-19,8.219300897607067
0.357,357000.0,-13.756667914407728,-13.720054447308287,-0.0335164095694699,2.376762860525354e-13,6.735421535289597e-19,10.054447308286692
0.35705,357050.0,-13.735772505935051,-13.717250180243749,-0.370993554250624,2.376838803596055e-13,6.735185788815019e-19,7.250180243748163
0.3571,357100.0,-13.715571419672536,-13.713660328526096,-0.15233927117592738,2.376966654912623e-13,6.734892139697563e-19,3.660328526094433
0.35715,357150.0,-13.727145208097092,-13.71555119829773,0.3495005101720844,2.3770158614229293e-13,6.735057575820074e-19,5.551198297729326
0.3572,357200.0,-13.752366309904485,-13.719364985133716,0.24171942512878353,2.377156627888403e-13,6.735173381105831e-19,9.364985133714107
0.35725,357250.0,-13.752444102732,-13.719549009579989,-0.1705627547260057,2.377176064226095e-13,6.735119614366015e-19,9.549009579987898
0.3573,357300.0,-13.72840704247494,-13.716071814112297,-0.3434581130231701,2.3772851031712124e-13,6.734945906437379e-19,6.071814112295674
0.35735,357350.0,-13.7184764670579,-13.71413212448391,0.0522475027925094,2.3773440483977727e-13,6.734751518993429e-19,4.132124483908811
0.3574,357400.0,-13.737663708410325,-13.717225354104283,0.3467747208634117,2.3774287018751393e-13,6.734933498728191e-19,7.225354104282435
0.35745,357450.0,-13.756194125551353,-13.71993621268351,0.09965152084057212,2.3775125238429837e-13,6.735003809080258e-19,9.936212683510027
0.3575,357500.0,-13.7457759481401,-13.718668292692191,-0.26218509345182783,2.3775368016761097e-13,6.734792878024057e-19,8.668292692190436
0.35755,357550.0,-13.723860860730612,-13.715255196239035,-0.2436350974242832,2.377644198397074e-13,6.734677072738299e-19,5.2551962390346825
0.3576,357600.0,-13.72487572752306,-13.715227352608242,0.20269813985026514,2.377666854702173e-13,6.734689480447488e-19,5.227352608240467
0.35765,357650.0,-13.746910385312422,-13.718596092018913,0.28325166419931735,2.377768548189817e-13,6.734759790799555e-19,8.596092018912573
0.3577,357700.0,-13.755834168166944,-13.719946727832273,-0.038828910964658056,2.377802168070302e-13,6.734904547406751e-19,9.946727832272861
0.35775,357750.0,-13.73852549605681,-13.717631314376433,-0.29405189001036086,2.3778534018766917e-13,6.734747383090366e-19,7.631314376432054
0.3578,357800.0,-13.72301487256209,-13.715035488952394,-0.09258308565692619,2.3779245803427366e-13,6.734548859743354e-19,5.03548895239277
0.35785,357850.0,-13.733394734523642,-13.716599595618222,0.2728182694513506,2.377954996058547e-13,6.734763926702617e-19,6.599595618220105
0.3579,357900.0,-13.753332707883029,-13.719521179596782,0.18009272556252706,2.3780391136506447e-13,6.734863188376124e-19,9.521179596781653
0.35795,357950.0,-13.752051287140725,-13.71948804629399,-0.15174179825465053,2.378050859644106e-13,6.734846644763873e-19,9.488046293988745
0.358,358000.0,-13.732527971924792,-13.716697269333405,-0.260127341814648,2.378121705046409e-13,6.734776334411806e-19,6.697269333403623
0.35805,358050.0,-13.725900501246954,-13.715466286436753,0.06243363756698334,2.3781513234758194e-13,6.73472256767199e-19,5.466286436751452
0.3581,358100.0,-13.742267098944373,-13.717938679738246,0.27068070891205065,2.378206078517968e-13,6.734838372957747e-19,7.938679738245729
0.35815,358150.0,-13.756089661083113,-13.719939207305927,0.059893433336482164,2.378253859255034e-13,6.734933498728191e-19,9.939207305926415
0.3582,358200.0,-13.746291556783556,-13.718723199800015,-0.2208980285193849,2.378272672775012e-13,6.7348135575393705e-19,8.723199800013724
0.35825,358250.0,-13.729175627138234,-13.716117286806133,-0.16750067198955462,2.3783373611723553e-13,6.734784606217931e-19,6.1172868061331735
0.3583,358300.0,-13.73173716075847,-13.71637971175923,0.17387581244506,2.378349983973462e-13,6.73484250886081e-19,6.379711759228922
0.35835,358350.0,-13.749754800476248,-13.719020312299838,0.21410858879000574,2.3784139391501963e-13,6.734945906437379e-19,9.020312299837201
0.3584,358400.0,-13.755218929034362,-13.719871867897,-0.05444712151729394,2.378431310114692e-13,6.734912819212877e-19,9.871867896998804
0.35845,358450.0,-13.74030018422584,-13.717868195949082,-0.23493276748658504,2.378468931190847e-13,6.735020352692509e-19,7.868195949081247
0.3585,358500.0,-13.729136267039351,-13.716054221952366,-0.04198203987054322,2.3785071152403613e-13,6.73476806260568e-19,6.054221952365402
0.35855,358550.0,-13.739143800937812,-13.71749989954252,0.2221276133089509,2.378529640960454e-13,6.7348880037945e-19,7.499899542520459
0.3586,358600.0,-13.754559910174626,-13.71970922932679,0.12393995993585177,2.378579444869172e-13,6.734966585952693e-19,9.709229326789977
