t_s,t_ms,tau_us,x1_um,x2_um,tip_overlap_nm,bend_nm,v1_mm_s,v2_mm_s,Vout_mV,C_pF,PR_pW,Qe2_uN,Qwall2_uN,Qbend2_uN,Qfilm2_uN,ER_pJ,Wbase_nJ,Wbias_nJ,Dfilm_nJ,Dwall_nJ,Dstruct_nJ,deltaE_nJ,residual_aJ,a_g
0.3687,368.70000000000005,368700.0,-13.731204066432182,-13.716369256022574,6.369256022573347,14.834810409607464,-0.0049661022013483625,-0.0006826133053777573,0.0022817159817627992,7.117811711351264,1.2395780527218512e-5,-13.150231660598973,40.697962751905465,-26.8177258134409,0.014450670742993605,0.2379536956946193,2.3017801971237226,0.013229264147822141,1.995242091000883,0.000704413967600807,0.0,0.3188250032687784,0.6614123770264821,3.522101602185958
0.36875,368.75,368750.0,-13.731658483825704,-13.716440057619494,6.440057619492361,15.218426206211873,-0.008509285496388333,-0.0014066679106730755,0.006429354144331147,7.118057277032754,9.842046360292404e-5,-13.15059567923014,41.37925195077795,-27.511209785732124,0.027227573415503106,0.23795370013733438,2.30181329761521,0.013231385667896617,1.9952420965136315,0.0007044141810565075,0.0,0.31886021954969346,0.6614127906167884,3.5001785668733945
0.3688,368.8,368800.0,-13.731660595305105,-13.716445744040511,6.445744040510596,15.214851264592827,0.010197689478005905,0.001495016855003997,-0.005710063738955989,7.118074074503059,7.763054262604772e-5,-13.150709056127921,41.42800328155491,-27.504747161573707,-0.03065062450736019,0.2379537018660073,2.301813491271691,0.013231796072632347,1.9952420985369108,0.0007044142603449012,0.0,0.3188608215066142,0.6614123770264821,3.478117350504302
0.36885,368.85,368850.0,-13.730763070781487,-13.716306163061471,6.306163061470729,14.456907720016217,0.021935162461787398,0.0035193019268864945,-0.015230469113285093,7.117589826699891,0.0005523028319303124,-13.149999050841453,40.08693878904057,-26.134569747822663,-0.06904211718634479,0.23795371896722745,2.3017489456410742,0.01322764112112976,1.995242120273294,0.0007044150917180189,0.0,0.3187920983396356,0.6614111362555632,3.455918824017702
0.3689,368.9,368900.0,-13.729902980421498,-13.716163715334057,6.163715334056056,13.739265087440902,0.009097211731297678,0.001602559627784916,-0.007709037932013729,7.117100437223079,0.00014149825199339647,-13.149148978242362,38.74151200224054,-24.837246572059207,-0.030100036289904545,0.23795373905866954,2.301687435298641,0.013223076001134105,1.9952421413021901,0.000704415926816218,0.0,0.31872600099311893,0.6614090683040319,3.4335838637733858
0.36895,368.95,368950.0,-13.729925887453378,-13.716161836416656,6.161836416654753,13.764051036723023,-0.007871122191911504,-0.001213975576971081,0.00487681512340092,7.1170968946546145,5.662696606626652e-5,-13.14905315122718,38.72927193391895,-24.8820535344349,0.024254542684838388,0.2379537408241807,2.30168902408011,0.013222775393728741,1.995242143055064,0.0007044159954765087,0.0,0.3187272873438829,0.6614086547137256,3.4111133515173906
0.369,369.0,369000.0,-13.730301312144386,-13.716223526890982,6.2235268909812955,14.077785253404084,-0.002933557190005116,-0.0005659858732049307,0.003014725191814279,7.117309080766499,2.1639447576570574e-5,-13.149413225314454,39.31043130286333,-25.449208622294893,0.01021881899172103,0.23795374446411785,2.3017155213329064,0.01322472482484007,1.995242147041089,0.0007044161499254838,0.0,0.3187557298836926,0.6614247847356703,3.388508174347013
0.36905,369.05,369050.0,-13.729976112051403,-13.716176594921722,6.1765949217214,13.799517129681194,0.01574068243432197,0.0024512347884817166,-0.010008489071726386,7.1171442898125115,0.0002384996511877774,-13.149237308992312,38.861223134205645,-24.946167596587674,-0.048750552963003235,0.2379537476088113,2.301692773079795,0.013223519772029693,1.9952421516879535,0.0007044163146970447,0.0,0.3187317717629812,0.6614160993392386,3.3657692246759936
0.3691,369.09999999999997,369100.0,-13.728995316279297,-13.71601833314357,6.018333143569476,12.976983135726616,0.01933165893735599,0.0032150037676302425,-0.01418379653219855,7.116598481635742,0.0004790002001590657,-13.148366989598028,37.37743729125351,-23.459226374351182,-0.061953351490258636,0.23795376955276068,2.30162451015146,0.013218696624010987,1.9952421774099982,0.0007044172759329033,0.0,0.31865865898139584,0.6614090683040319,3.3428974001990777
0.36915,369.15,369150.0,-13.728396725879053,-13.715914883788196,5.914883788194766,12.481842090857281,0.0029549427559517707,0.0006099706256082634,-0.003372479915388487,7.116245356978986,2.7080049475473186e-5,-13.147698944416804,36.42372232093243,-22.56413190306041,-0.010692803839139536,0.23795378164901224,2.30158309055357,0.013215287679129327,1.9952421890335799,0.0007044177278794847,0.0,0.3186138183510007,0.6614098954846445,3.3198936038567854
0.3692,369.2,369200.0,-13.728599162346859,-13.715944372693126,5.944372693126045,12.654789653730823,-0.0077809955582124135,-0.001271092970963519,0.005430528603799899,7.116348717419765,7.02158117064021e-5,-13.14780931842472,36.699576095092425,-22.876778994137606,0.02469159192054361,0.2379537830073779,2.3015969639174028,0.013216029988307202,1.9952421908026323,0.000704417789575823,0.0,0.31862843219190595,0.6614111362555632,3.296758743799556
0.36925,369.25,369250.0,-13.72878797044713,-13.715978433058655,5.978433058654952,12.809537388473325,0.0032995001254178475,0.0004315193599326651,-0.0011948526899799963,7.116464279042555,3.3992213113153164e-6,-13.148050263364462,37.01192861932282,-23.156525226545664,-0.009359028286561169,0.23795378480930454,2.301609860635465,0.01321721148889763,1.995242192569867,0.0007044178573231926,0.0,0.3186425085737764,0.6614127906167884,3.273493733352075
0.3693,369.3,369300.0,-13.728192992571092,-13.715885349909602,5.885349909600225,12.30764266149065,0.018712352518048855,0.0030367166622284015,-0.012755867566848926,7.116141757510772,0.00038740989853092465,-13.14759187317078,36.14719849320738,-22.24922174211985,-0.05915785398404516,0.23795379280674903,2.3015696227042644,0.013214555603417872,1.9952422032162371,0.0007044182287890339,0.0,0.31859960373126356,0.6614148585683197,3.250099490977121
0.36935,369.35,369350.0,-13.727256357045015,-13.715728789527583,5.728789527582875,11.527567517431635,0.014989051926964514,0.00259214238812904,-0.011678387799247616,7.115604791414044,0.00032472557521337047,-13.14666983096015,34.71697800025773,-20.83903578425235,-0.04900788727133021,0.23795381487169734,2.3015066693106685,0.013209699887238682,1.9952422272810044,0.0007044191011285932,0.0,0.31853176966231317,0.6614103090749507,3.2265769402393514
