t_s,t_ms,tau_us,x1_um,x2_um,tip_overlap_nm,bend_nm,v1_mm_s,v2_mm_s,Vout_mV,C_pF,PR_pW,Qe2_uN,Qwall2_uN,Qbend2_uN,Qfilm2_uN,ER_pJ,Wbase_nJ,Wbias_nJ,Dfilm_nJ,Dwall_nJ,Dstruct_nJ,deltaE_nJ,residual_aJ,a_g
0.3500791666666667,350.0791666666667,79.1666666666857,2.3663242061133705,2.3678059679585632,-11342.194032041438,1.4817618451928936,-10.212686570266765,-10.213655712861028,-0.10346710164228212,5.657141687560717,0.025489145529177,0.024797920604695954,-6.970819426096501e-19,-2.6786646939192496,2.62219112008651,0.21733948682985285,2.005649022913685,8.503861184850011e-5,1.8843619204748672,0.0006268531731498408,0.0,0.12052794898255775,0.5918708893388428,0.049243652559981095
0.35008333333333336,350.08333333333337,83.33333333332416,2.3237545322692363,2.32523228437166,-11384.76771562834,1.4777521024237357,-10.220731962351893,-10.221687439362483,-0.1015769649447607,5.656806235588334,0.024566380493783683,0.024316769267067617,-5.215066239816788e-19,-2.6714160551300368,2.6167528070927957,0.21733959110633616,2.005694051378562,8.198736356359323e-5,1.8845576226502352,0.0006268531731498408,0.0,0.12037422391979646,0.5921624705047678,0.05183533137542255
0.35008750000000005,350.08750000000003,87.50000000001812,2.2811516477553884,2.2826254470245226,-11427.37455297548,1.4737992691339616,-10.228627605870491,-10.22956940855622,-0.09968798532162436,5.656477029406151,0.023661177184486654,0.023837242579056585,-3.4697937283964737e-19,-2.664270294825426,2.6114141301523373,0.21733969157418973,2.005741425828136,7.899235269183619e-5,1.8847531254837517,0.0006268531731498408,0.0,0.12022310042444266,0.5920900922011694,0.0544269959799491
0.3500916666666667,350.0916666666667,91.66666666665657,2.238516177562129,2.239986080056769,-11470.013919943232,1.4699024946394887,-10.23637300094629,-10.237301743685178,-0.09780011981685523,5.656154065307322,0.022773484371883902,0.023359307916971044,-1.7345028496016442e-19,-2.6572258751756874,2.606175084220072,0.2173397883066371,2.0057911491230516,7.605354503677006e-5,1.8849484319662,0.0006268531731498408,0.0,0.12007457833221952,0.5917877576872812,0.057018645662970845
0.3500938743875552,350.09387438755516,93.87438755514843,2.215912652521355,2.217380511985021,-11492.619488014981,1.4678594636657178,-10.240415857355337,-10.241338070220204,-0.0968002546704537,5.655985470460971,0.02231021262920165,0.023106706935126682,-8.189312863283361e-20,-2.653532572533446,2.6034395272520245,0.21733983807177698,2.005818448090545,7.451917628434878e-5,1.8850518371452658,0.0006268531731498408,0.0,0.11999693770207168,0.5917294414540962,0.05839183276632198
0.3500958333333334,350.09583333333336,95.83333333335054,2.1958487487695515,2.197314806997969,-11512.685193002031,1.466058228417489,-10.243967654438498,-10.244884264170869,-0.09591333842168626,5.655837339629543,0.02190325830284028,0.022882932798967737,-8.703718227862595e-22,-2.6502763776998925,2.6010356161074366,0.21733988137707982,2.0058432240191686,7.317090702125317e-5,1.8851435451210963,0.0006268531731498408,0.0,0.11992865734221941,0.5916525136571288,0.05961027971404267
0.3501,350.1,99.99999999998899,2.15314999044991,2.154612256321625,-11555.387743678375,1.4622658717147712,-10.251411098472369,-10.252314743156795,-0.0940276583479214,5.655526848783736,0.021050477462841506,0.022408084931562485,1.7080672620384188e-19,-2.6434207199980335,2.595995362829874,0.21733997085830795,2.0058976531670094,7.034440652931889e-5,1.8853384679749638,0.0006268531731498408,0.0,0.11978533704650839,0.5919416132812161,0.062201897422618224
0.3501041666666667,350.10416666666674,104.16666666668294,2.1104205336418085,2.1118790625467136,-11598.120937453286,1.4585289049054362,-10.258702849784422,-10.259592884269255,-0.0921430606160786,5.655222589257685,0.02021510385642461,0.02193473221436361,3.4162874145043105e-19,-2.636665193739216,2.59105425483696,0.21734005682240676,2.005954439112005,6.757401151034295e-5,1.8855332035524905,0.0006268531731498408,0.0,0.11964461693322577,0.5921728102624246,0.06479349807819082
0.35010833333333335,350.10833333333335,108.3333333333214,2.067661011402155,2.069115859822467,-11640.884140177533,1.4548484203121612,-10.265842423018938,-10.266718958016446,-0.0902595308631497,5.654924557583291,0.0193971021705616,0.021462842681247953,5.11643422353925e-19,-2.6300117735769257,2.5862123063354057,0.21734013934160762,2.0060135842931226,6.485969039707996e-5,1.8857277549073548,0.0006268531731498408,0.0,0.11950649635570405,0.5920305351970655,0.06738508097022326
0.35011250000000005,350.11250000000007,112.50000000001536,2.024872058802443,2.0263232820387924,-11683.676717961209,1.4512232363493958,-10.27282933877796,-10.273693020897614,-0.0883770195145767,5.654632750338153,0.018596422805428267,0.020992384498233218,6.8089777735745065e-19,-2.6234583234921325,2.581469497286459,0.21734021848844406,2.0060750910424696,6.22014114417103e-5,1.8859221251208973,0.0006268531731498408,0.0,0.11937097453311589,0.5917397812117531,0.06997664538828877
0.3501138743875552,350.1138743875552,113.87438755516843,2.010751647412496,2.0122016864762715,-11697.798313523728,1.450039063775267,-10.275100431120615,-10.275960075590286,-0.08775627740131405,5.654537861454407,0.01833610529365805,0.02083751098016627,7.365679813072424e-19,-2.621317627754746,2.579926803287012,0.21734024386801032,2.0060958975692245,6.133685630003339e-5,1.8859861995209277,0.0006268531731498408,0.0,0.11932684207930043,0.5917211696479707,0.07083147654767721
0.3501166666666667,350.1166666666667,116.66666666665381,1.982054312918934,1.9835019627033184,-11726.498037296682,1.447649784384324,-10.279663126043152,-10.280514676044461,-0.08649551825347473,5.654347164145967,0.017813034947469483,0.020523325960955636,8.494378734806978e-19,-2.6169983922654594,2.5768257381890485,0.21734029433553897,2.0061389615853447,5.95991440093683e-5,1.8861163173028386,0.0006268531731498408,0.0,0.11923805055070588,0.591675261123974,0.07256819062182489
0.3501208333333334,350.1208333333334,120.83333333334778,1.9392084127195557,1.940652541460459,-11769.347458539542,1.444128740903197,-10.286343335685087,-10.287181831732335,-0.08461502888956754,5.654067795706367,0.01704691217614845,0.020055635547558844,1.017307660314435e-18,-2.6106332028193644,2.5722806868543144,0.21734036695477335,2.0062051980396913,5.705285832073195e-5,1.8863103345567682,0.0006268531731498408,0.0,0.11910772339312482,0.5919854538536814,0.07515971596041514
0.350125,350.125,124.99999999998623,1.896334999080243,1.8977756620931332,-11812.224337906868,1.4406630128902678,-10.292869501384905,-10.293694488433054,-0.08273554037406908,5.653794641783889,0.016298022954736223,0.019589281897702447,1.1845526476208802e-18,-2.604368010273694,2.567834313948802,0.21734043641751327,2.006273802416274,5.456252495335003e-5,1.8865041799912103,0.0006268531731498408,0.0,0.118979991932594,0.5921442725312915,0.07775122069350782
0.3501291666666667,350.1291666666667,129.1666666666802,1.8534347148087165,1.854871968071055,-11855.128031928945,1.43725326233863,-10.299241158839097,-10.300052823604767,-0.08085703141219532,5.6535276991877454,0.015566332211411288,0.019124233771422538,1.3512180669067416e-18,-2.5982040113508074,2.5634866147072737,0.217340502795361,2.0063447766172864,5.2128114721193773e-5,1.8866978567397876,0.0006268531731498408,0.0,0.11885485490822605,0.5919511258582605,0.08034270411069755
0.35013333333333335,350.1333333333333,133.33333333331865,1.8105082046487615,1.8119421026921794,-11898.05789730782,1.4338980434178885,-10.305457849325794,-10.306256846791,-0.07897944605741243,5.653266964773338,0.01485179261794219,0.018660460047596854,1.5173485617800464e-18,-2.592138592341324,2.5592375577246673,0.21734056616022626,2.0064181224361675,4.974959826915134e-5,1.886891367960133,0.0006268531731498408,0.0,0.11873231092670297,0.591709589119395,0.0829341655014441
0.3501338743875552,350.13387438755524,133.87438755518843,1.8049321777500378,1.8063656439472735,-11903.634356052728,1.4334661972358105,-10.306253713679867,-10.307051131622945,-0.07873569936908338,5.653233562878236,0.014760262750330183,0.018600329502919954,1.5388841683796622e-18,-2.5913579195733694,2.558693038304506,0.21734057417107794,2.0064278206764716,4.9444839427966044e-5,1.8869164839978996,0.0006268531731498408,0.0,0.11871658836238938,0.5917104163000075,0.08327067291896541
