position_parameter_m,velocity_parameter_m_s,x1_m,x2_m,v1_m_s,v2_m_s,Q1_N,Q2_N,dissipation_W
-5.5804900335723994e-8,-0.002899819636036178,0.0,-5.5804900335723994e-8,-0.0,-0.002899819636036178,2.769474322051335e-7,4.09921201229246e-7,1.188697548552105e-9
-5.5804900335723994e-8,-0.00260983767243256,0.0,-5.5804900335723994e-8,-0.0,-0.00260983767243256,2.4925268898462016e-7,3.689290811063214e-7,9.62845014327205e-10
-5.5804900335723994e-8,-0.002319855708828942,0.0,-5.5804900335723994e-8,-0.0,-0.002319855708828942,2.215579457641068e-7,3.279369609833968e-7,7.607664310733472e-10
-5.5804900335723994e-8,-0.0020298737452253243,0.0,-5.5804900335723994e-8,-0.0,-0.0020298737452253243,1.9386320254359344e-7,2.8694484086047217e-7,5.824617987905314e-10
-5.5804900335723994e-8,-0.0017398917816217065,0.0,-5.5804900335723994e-8,-0.0,-0.0017398917816217065,1.6616845932308008e-7,2.459527207375476e-7,4.2793111747875775e-10
-5.5804900335723994e-8,-0.001449909818018089,0.0,-5.5804900335723994e-8,-0.0,-0.001449909818018089,1.3847371610256674e-7,2.04960600614623e-7,2.9717438713802625e-10
-5.5804900335723994e-8,-0.001159927854414471,0.0,-5.5804900335723994e-8,-0.0,-0.001159927854414471,1.107789728820534e-7,1.639684804916984e-7,1.901916077683368e-10
-5.5804900335723994e-8,-0.0008699458908108533,0.0,-5.5804900335723994e-8,-0.0,-0.0008699458908108533,8.308422966154004e-8,1.229763603687738e-7,1.0698277936968944e-10
-5.5804900335723994e-8,-0.0005799639272072355,0.0,-5.5804900335723994e-8,-0.0,-0.0005799639272072355,5.53894864410267e-8,8.19842402458492e-8,4.75479019420842e-11
-5.5804900335723994e-8,-0.00028998196360361777,0.0,-5.5804900335723994e-8,-0.0,-0.00028998196360361777,2.769474322051335e-8,4.09921201229246e-8,1.188697548552105e-11
-5.5804900335723994e-8,0.0,0.0,-5.5804900335723994e-8,0.0,0.0,-0.0,-0.0,0.0
-5.5804900335723994e-8,0.00028998196360361777,0.0,-5.5804900335723994e-8,0.0,0.00028998196360361777,-2.769474322051335e-8,-4.09921201229246e-8,1.188697548552105e-11
-5.5804900335723994e-8,0.0005799639272072355,0.0,-5.5804900335723994e-8,0.0,0.0005799639272072355,-5.53894864410267e-8,-8.19842402458492e-8,4.75479019420842e-11
-5.5804900335723994e-8,0.0008699458908108533,0.0,-5.5804900335723994e-8,0.0,0.0008699458908108533,-8.308422966154004e-8,-1.229763603687738e-7,1.0698277936968944e-10
-5.5804900335723994e-8,0.001159927854414471,0.0,-5.5804900335723994e-8,0.0,0.001159927854414471,-1.107789728820534e-7,-1.639684804916984e-7,1.901916077683368e-10
-5.5804900335723994e-8,0.001449909818018089,0.0,-5.5804900335723994e-8,0.0,0.001449909818018089,-1.3847371610256674e-7,-2.04960600614623e-7,2.9717438713802625e-10
-5.5804900335723994e-8,0.0017398917816217065,0.0,-5.5804900335723994e-8,0.0,0.0017398917816217065,-1.6616845932308008e-7,-2.459527207375476e-7,4.2793111747875775e-10
-5.5804900335723994e-8,0.0020298737452253243,0.0,-5.5804900335723994e-8,0.0,0.0020298737452253243,-1.9386320254359344e-7,-2.8694484086047217e-7,5.824617987905314e-10
-5.5804900335723994e-8,0.002319855708828942,0.0,-5.5804900335723994e-8,0.0,0.002319855708828942,-2.215579457641068e-7,-3.279369609833968e-7,7.607664310733472e-10
-5.5804900335723994e-8,0.00260983767243256,0.0,-5.5804900335723994e-8,0.0,0.00260983767243256,-2.4925268898462016e-7,-3.689290811063214e-7,9.62845014327205e-10
-5.5804900335723994e-8,0.002899819636036178,0.0,-5.5804900335723994e-8,0.0,0.002899819636036178,-2.769474322051335e-7,-4.09921201229246e-7,1.188697548552105e-9
-5.5804900335723994e-8,0.0031898015996397956,0.0,-5.5804900335723994e-8,0.0,0.0031898015996397956,-3.046421754256468e-7,-4.509133213521706e-7,1.4383240337480472e-9
-5.5804900335723994e-8,0.003479783563243413,0.0,-5.5804900335723994e-8,0.0,0.003479783563243413,-3.3233691864616016e-7,-4.919054414750952e-7,1.711724469915031e-9
-5.5804900335723994e-8,0.003769765526847031,0.0,-5.5804900335723994e-8,0.0,0.003769765526847031,-3.600316618666735e-7,-5.328975615980197e-7,2.008898857053057e-9
-5.5804900335723994e-8,0.004059747490450649,0.0,-5.5804900335723994e-8,0.0,0.004059747490450649,-3.877264050871869e-7,-5.738896817209443e-7,2.3298471951621255e-9
-5.5804900335723994e-8,0.0043497294540542665,0.0,-5.5804900335723994e-8,0.0,0.0043497294540542665,-4.154211483077002e-7,-6.148818018438689e-7,2.674569484242236e-9
-5.5804900335723994e-8,0.004639711417657884,0.0,-5.5804900335723994e-8,0.0,0.004639711417657884,-4.431158915282136e-7,-6.558739219667936e-7,3.0430657242933886e-9
-5.5804900335723994e-8,0.004929693381261502,0.0,-5.5804900335723994e-8,0.0,0.004929693381261502,-4.7081063474872693e-7,-6.968660420897182e-7,3.4353359153155834e-9
