t_s,t_us,x1_um,x2_um,Vout_mV,ER_J,energy_residual_J,tip_overlap_nm
0.4425625,442562.5,13.727431353358615,13.715759507585553,-0.014825432875591162,2.1870236137643096e-13,4.0514810094479764e-19,5.759507585551102
0.442625,442625.0,13.72666761861114,13.715625211045475,-0.0015615980455040398,2.1870237831725527e-13,4.0515802711214827e-19,5.625211045474311
0.4426875,442687.5,13.727191948651393,13.715709097019658,0.008101697299993434,2.1870238402876524e-13,4.0516050865398593e-19,5.709097019657169
0.44275,442750.0,13.727257379316102,13.715726703749048,-0.006666965702389342,2.187023875659344e-13,4.051625766055173e-19,5.7267037490471076
0.4428125,442812.5,13.726173138393639,13.715546717441033,-0.013181136811535495,2.1870241024588964e-13,4.051571999315357e-19,5.546717441032422
0.442875,442875.0,13.725750548768078,13.715467715054361,0.0023153514351053573,2.187024191207474e-13,4.0515306402847296e-19,5.467715054360117
0.4429375,442937.5,13.726292767878364,13.715558635454997,0.005369191531755463,2.1870242501260446e-13,4.0516009506367966e-19,5.5586354549951595
0.443,443000.0,13.726006259355344,13.715516967410895,-0.010161300827315058,2.1870242903000698e-13,4.0515513198000434e-19,5.516967410895281
0.4430625,443062.5,13.72495062627731,13.715336070144238,-0.010270572264469814,2.1870245226490505e-13,4.051505824866353e-19,5.336070144236533
0.443125,443125.0,13.724831496445013,13.715308666203489,0.004715264199973807,2.187024562984782e-13,4.051489281254102e-19,5.3086662034883005
0.4431875,443187.5,13.725262917414504,13.715384397344428,0.001756868868938558,2.187024607988673e-13,4.0515802711214827e-19,5.384397344427341
0.44325,443250.0,13.724686260091465,13.7152912023741,-0.012127491480518915,2.1870246846559066e-13,4.0515802711214827e-19,5.291202374099548
0.4433125,443312.5,13.72376787769599,13.715128667486448,-0.006818833050057788,2.18702488288265e-13,4.051592678830671e-19,5.128667486447715
0.443375,443375.0,13.723872637281124,13.71514138600485,0.005528135779228297,2.1870249041985529e-13,4.0516174942490476e-19,5.141386004848579
0.4434375,443437.5,13.72410748494194,13.71518593319016,-0.002042036205212184,2.1870249299651287e-13,4.0520807153920773e-19,5.185933190158975
0.4435,443500.0,13.723332707230002,13.715054734704976,-0.012597194715507997,2.1870250542758327e-13,4.0515347761877923e-19,5.054734704975863
0.4435625,443562.5,13.722613786999862,13.714922934660162,-0.003484544067084893,2.187025198416841e-13,4.0513403887438424e-19,4.922934660161514
0.443625,443625.0,13.722844316227,13.714960131550349,0.0049309145471732084,2.1870252158164435e-13,4.0523247336727805e-19,4.960131550347228
0.4436875,443687.5,13.72284384824977,13.714964841690671,-0.0054675848895744585,2.1870252318305852e-13,4.0522006565808975e-19,4.9648416906704504
0.44375,443750.0,13.721970558201365,13.714811473355107,-0.011835274434455915,2.1870253934514588e-13,4.0517581149531816e-19,4.811473355106649
0.4438125,443812.5,13.721467935406784,13.71471540386347,-0.0007574514174622218,2.1870254842598483e-13,4.0519152792695667e-19,4.715403863468992
0.443875,443875.0,13.721728309107219,13.714760735167456,0.003282016075346306,2.1870255000137446e-13,4.0521634334533326e-19,4.7607351674549365
0.4439375,443937.5,13.721495482986965,13.714723861143279,-0.008154088989235845,2.187025523999975e-13,4.0521468898410816e-19,4.723861143277511
0.444,444000.0,13.720612682591234,13.71456343990308,-0.010239805903980078,2.1870257006557718e-13,4.051236991167273e-19,4.56343990307854
0.4440625,444062.5,13.720306630940833,13.714501631420982,0.0010866395835148642,2.1870257511142012e-13,4.0517415713409306e-19,4.501631420980677
0.444125,444125.0,13.720518051825023,13.714540749402618,0.0010109054886880656,2.1870257625120914e-13,4.052403315830973e-19,4.540749402615965
0.4441875,444187.5,13.720086243484532,13.71446595953788,-0.009942307949109226,2.1870258105758518e-13,4.0522213360962113e-19,4.46595953787989
0.44425,444250.0,13.719260830923423,13.71431071315183,-0.008242645444826387,2.1870259797677731e-13,4.0519028715603784e-19,4.3107131518292885
0.4443125,444312.5,13.719107881919909,13.714277016113948,0.0019776765610361098,2.1870260052032806e-13,4.0518697843358763e-19,4.277016113947701
0.444375,444375.0,13.719216606316829,13.714299198558992,-0.0014744346667418127,2.1870260115338212e-13,4.052138618034956e-19,4.299198558991725
0.4444375,444437.5,13.71863610286672,13.71419357587973,-0.010851674596189758,2.1870260915842303e-13,4.052175841162521e-19,4.193575879728404
0.4445,444500.0,13.717908333664276,13.714051680997507,-0.006229058104246385,2.1870262382905912e-13,4.0521634334533326e-19,4.051680997506384
0.4445625,444562.5,13.71785461271418,13.714037365218331,0.002006817221640923,2.1870262503564848e-13,4.052225471999274e-19,4.037365218329729
0.444625,444625.0,13.717833378270658,13.714036080440271,-0.0038495008006072823,2.1870262554556504e-13,4.052564616050421e-19,4.036080440269829
0.4446875,444687.5,13.717158752524057,13.7139080853998,-0.011032307377513184,2.187026366189765e-13,4.052117938519642e-19,3.908085399798362
0.44475,444750.0,13.716543480938197,13.713783448172713,-0.004487143176271596,2.187026484819718e-13,4.0516547173766125e-19,3.783448172711671
0.4448125,444812.5,13.716535976547098,13.713779142738987,0.0013648209040390455,2.1870264902425535e-13,4.052494305698354e-19,3.779142738986069
0.444875,444875.0,13.716380560145442,13.71375175538677,-0.0059031376217809324,2.187026501093646e-13,4.0530485167087644e-19,3.7517553867699385
